Sensor,Recording date UTC,Recording start time,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
Eye Tracker,16.03.2021,15:30:14.433,0,912.0,286.0,745.0,308.0,1079.0,265.0,"-0,03958","0,11187","-0,99293","0,00344","0,10196","-0,99478",0,0,Valid,Valid,"227,8","17,5","592,7","293,7","11,4","595,3","204,1","84,3","295,7","72,5","0,4711","0,2652","0,3705","0,2852","0,5717","0,2452",1080.0,Unclassified,25.0,238.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,907.0,279.0,738.0,296.0,1075.0,263.0,"-0,04241","0,10643","-0,99342","0,00174","0,10114","-0,99487","3,91","3,86",Valid,Valid,"227,7","17,4","592,8","293,6","11,4","595,3","202,4","80,9","294,7","71,9","0,4679","0,2585","0,3666","0,2738","0,5693","0,2432",1080.0,Unclassified,25.0,238.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,907.0,286.0,748.0,315.0,1066.0,258.0,"-0,03800","0,11528","-0,99261","-0,00211","0,09879","-0,99511",0,0,Valid,Valid,"227,6","17,4","592,8","293,5","11,4","595,2","204,9","86,3","292,2","70,5","0,4681","0,2653","0,3721","0,2919","0,5640","0,2386",1080.0,Saccade,17.0,329.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,909.0,260.0,752.0,258.0,1067.0,261.0,"-0,03592","0,08949","-0,99534","-0,00157","0,10031","-0,99496",0,0,Valid,Valid,"227,4","17,4","592,9","293,4","11,4","595,2","206,0","70,7","292,4","71,5","0,4695","0,2405","0,3747","0,2392","0,5644","0,2418",1080.0,Saccade,17.0,329.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,909.0,259.0,752.0,259.0,1066.0,260.0,"-0,03568","0,08970","-0,99533","-0,00200","0,10002","-0,99498","3,86","3,82",Valid,Valid,"227,3","17,3","593,0","293,3","11,4","595,2","206,1","70,8","292,1","71,2","0,4692","0,2402","0,3747","0,2395","0,5636","0,2409",1080.0,Unclassified,8.0,239.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,894.0,248.0,728.0,243.0,1061.0,252.0,"-0,04670","0,08268","-0,99548","-0,00399","0,09651","-0,99532",0,0,Valid,Valid,"227,2","17,3","593,1","293,2","11,4","595,3","199,4","66,6","290,8","69,1","0,4604","0,2296","0,3601","0,2254","0,5608","0,2338",1080.0,Saccade,8.0,330.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,902.0,235.0,728.0,248.0,1075.0,223.0,"-0,04629","0,08484","-0,99532","0,00285","0,08299","-0,99655",0,0,Valid,Valid,"227,0","17,3","593,2","293,0","11,3","595,4","199,4","67,9","294,7","60,9","0,4648","0,2178","0,3602","0,2296","0,5695","0,2060",1080.0,Unclassified,17.0,240.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,1076.0,221.0,0.0,0.0,1076.0,221.0,0,0,0,"0,00319","0,08264","-0,99657",0,"3,82",Invalid,Valid,0,0,0,"292,9","11,1","595,6",0,0,"294,8","60,5","0,5697","0,2047",0,0,"0,5697","0,2047",1080.0,Unclassified,17.0,240.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,897.0,241.0,722.0,275.0,1072.0,207.0,"-0,04837","0,09722","-0,99409","0,00171","0,07647","-0,99707",0,0,Valid,Valid,"226,8","17,2","593,4","292,8","11,1","595,7","197,9","75,2","293,8","56,7","0,4621","0,2232","0,3568","0,2545","0,5675","0,1920",1080.0,Saccade,17.0,331.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,884.0,265.0,720.0,287.0,1049.0,243.0,"-0,04923","0,10283","-0,99348","-0,00848","0,09285","-0,99564",0,0,Valid,Valid,"226,6","17,1","593,5","292,7","10,9","595,9","197,2","78,5","287,6","66,5","0,4545","0,2454","0,3553","0,2657","0,5538","0,2250",1080.0,Saccade,17.0,331.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,883.0,265.0,719.0,292.0,1047.0,239.0,"-0,04924","0,10509","-0,99324","-0,00924","0,09138","-0,99577","3,88","3,82",Valid,Valid,"226,5","17,0","593,7","292,6","10,7","596,1","197,0","79,8","287,1","65,4","0,4538","0,2457","0,3549","0,2700","0,5526","0,2213",1080.0,Unclassified,8.0,241.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,889.0,260.0,730.0,286.0,1048.0,234.0,"-0,04414","0,10272","-0,99373","-0,00898","0,08925","-0,99597",0,0,Valid,Valid,"226,4","17,0","593,8","292,5","10,6","596,3","200,0","78,3","287,1","64,1","0,4571","0,2409","0,3614","0,2651","0,5527","0,2167",1080.0,Saccade,17.0,332.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,901.0,242.0,732.0,279.0,1070.0,205.0,"-0,04298","0,09951","-0,99411","0,00149","0,07632","-0,99708",0,0,Valid,Valid,"226,2","16,9","594,0","292,4","10,5","596,6","200,5","76,3","293,3","56,1","0,4644","0,2241","0,3626","0,2583","0,5662","0,1900",1080.0,Saccade,17.0,332.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,1074.0,205.0,0.0,0.0,1074.0,205.0,0,0,0,"0,00328","0,07662","-0,99706",0,"3,85",Invalid,Valid,0,0,0,"292,3","10,3","596,9",0,0,"294,3","56,2","0,5685","0,1900",0,0,"0,5685","0,1900",1080.0,Unclassified,8.0,242.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,900.0,245.0,727.0,270.0,1073.0,221.0,"-0,04468","0,09562","-0,99441","0,00303","0,08373","-0,99648",0,0,Valid,Valid,"226,0","16,8","594,3","292,3","10,2","597,1","199,3","73,9","294,1","60,4","0,4640","0,2271","0,3600","0,2500","0,5680","0,2043",1080.0,Saccade,17.0,333.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,891.0,268.0,731.0,287.0,1050.0,249.0,"-0,04285","0,10351","-0,99370","-0,00711","0,09664","-0,99529",0,0,Valid,Valid,"225,9","16,7","594,4","292,2","10,1","597,4","200,3","78,6","287,9","68,1","0,4582","0,2482","0,3620","0,2660","0,5544","0,2304",1080.0,Saccade,17.0,333.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,1054.0,252.0,0.0,0.0,1054.0,252.0,0,0,0,"-0,00544","0,09821","-0,99515",0,"3,84",Invalid,Valid,0,0,0,"292,1","9,9","597,6",0,0,"288,9","68,9","0,5565","0,2331",0,0,"0,5565","0,2331",1080.0,Fixation,75.0,95.0,899.0,266.0,"0,4632","0,2460"
Eye Tracker,16.03.2021,15:30:14.433,0,899.0,251.0,741.0,236.0,1056.0,267.0,"-0,03774","0,08039","-0,99605","-0,00427","0,10501","-0,99446",0,0,Valid,Valid,"225,7","16,6","594,7","292,1","9,9","597,8","203,2","64,6","289,5","73,0","0,4632","0,2328","0,3685","0,2185","0,5580","0,2470",1080.0,Fixation,75.0,95.0,899.0,266.0,"0,4632","0,2460"
Eye Tracker,16.03.2021,15:30:14.433,0,909.0,258.0,745.0,279.0,1073.0,238.0,"-0,03576","0,09994","-0,99435","0,00349","0,09192","-0,99576",0,0,Valid,Valid,"225,6","16,5","594,8","292,0","9,9","598,0","204,2","76,3","294,0","65,1","0,4693","0,2392","0,3707","0,2582","0,5679","0,2201",1080.0,Fixation,75.0,95.0,899.0,266.0,"0,4632","0,2460"
Eye Tracker,16.03.2021,15:30:14.433,0,906.0,278.0,743.0,315.0,1069.0,242.0,"-0,03675","0,11657","-0,99250","0,00160","0,09379","-0,99559","3,91","3,84",Valid,Valid,"225,5","16,5","595,0","291,9","9,8","598,1","203,5","86,3","292,9","66,1","0,4673","0,2579","0,3691","0,2921","0,5654","0,2236",1080.0,Fixation,75.0,95.0,899.0,266.0,"0,4632","0,2460"
Eye Tracker,16.03.2021,15:30:14.433,0,896.0,269.0,729.0,308.0,1063.0,231.0,"-0,04294","0,11293","-0,99268","-0,00071","0,08889","-0,99604",0,0,Valid,Valid,"225,5","16,5","595,0","291,9","9,8","598,2","199,8","84,2","291,5","63,2","0,4616","0,2493","0,3609","0,2848","0,5623","0,2138",1080.0,Fixation,75.0,95.0,899.0,266.0,"0,4632","0,2460"
Eye Tracker,16.03.2021,15:30:14.433,0,893.0,274.0,728.0,302.0,1057.0,246.0,"-0,04305","0,11022","-0,99297","-0,00336","0,09585","-0,99539",0,0,Valid,Valid,"225,4","16,5","595,1","291,8","9,8","598,3","199,6","82,5","289,7","67,5","0,4595","0,2537","0,3605","0,2793","0,5585","0,2282",1080.0,Fixation,75.0,95.0,899.0,266.0,"0,4632","0,2460"
Eye Tracker,16.03.2021,15:30:14.433,0,1050.0,255.0,0.0,0.0,1050.0,255.0,0,0,0,"-0,00673","0,09982","-0,99498",0,"3,84",Invalid,Valid,0,0,0,"291,8","9,8","598,3",0,0,"287,7","69,8","0,5540","0,2362",0,0,"0,5540","0,2362",1080.0,Fixation,75.0,95.0,899.0,266.0,"0,4632","0,2460"
Eye Tracker,16.03.2021,15:30:14.433,0,892.0,277.0,726.0,291.0,1058.0,262.0,"-0,04406","0,10544","-0,99345","-0,00300","0,10282","-0,99470",0,0,Valid,Valid,"225,3","16,5","595,3","291,7","9,9","598,2","198,9","79,7","289,9","71,8","0,4589","0,2561","0,3589","0,2695","0,5588","0,2428",1080.0,Fixation,75.0,95.0,899.0,266.0,"0,4632","0,2460"
Eye Tracker,16.03.2021,15:30:14.433,0,893.0,272.0,727.0,278.0,1059.0,265.0,"-0,04310","0,09947","-0,99411","-0,00233","0,10406","-0,99457",0,0,Valid,Valid,"225,2","16,5","595,3","291,6","10,0","598,2","199,4","76,0","290,2","72,6","0,4597","0,2514","0,3600","0,2573","0,5595","0,2455",1080.0,Fixation,75.0,95.0,899.0,266.0,"0,4632","0,2460"
Eye Tracker,16.03.2021,15:30:14.433,0,1065.0,260.0,0.0,0.0,1065.0,260.0,0,0,0,"0,00070","0,10161","-0,99482",0,"3,87",Invalid,Valid,0,0,0,"291,6","10,0","598,1",0,0,"292,0","71,1","0,5634","0,2405",0,0,"0,5634","0,2405",1080.0,Saccade,8.0,334.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,892.0,249.0,720.0,249.0,1063.0,250.0,"-0,04639","0,08647","-0,99517","-0,00024","0,09702","-0,99528",0,0,Valid,Valid,"225,1","16,4","595,4","291,5","10,1","597,9","197,3","68,2","291,4","68,4","0,4588","0,2310","0,3556","0,2306","0,5621","0,2313",1080.0,Unclassified,8.0,243.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,896.0,250.0,722.0,271.0,1070.0,229.0,"-0,04508","0,09629","-0,99433","0,00327","0,08747","-0,99616",0,0,Valid,Valid,"225,0","16,4","595,5","291,4","10,2","597,8","198,0","74,1","293,4","62,6","0,4618","0,2313","0,3570","0,2506","0,5665","0,2119",1080.0,Saccade,17.0,335.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,1009.0,165.0,0.0,0.0,1009.0,165.0,0,0,0,"-0,02506","0,05825","-0,99799",0,"2,87",Invalid,Valid,0,0,0,"291,4","10,2","597,6",0,0,"276,4","45,0","0,5292","0,1524",0,0,"0,5292","0,1524",1080.0,Saccade,17.0,335.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,881.0,210.0,749.0,244.0,1013.0,175.0,"-0,03309","0,08452","-0,99587","-0,02290","0,06262","-0,99777",0,0,Valid,Valid,"225,0","16,4","595,5","291,4","10,3","597,4","205,2","66,9","277,7","47,8","0,4524","0,1941","0,3728","0,2263","0,5320","0,1618",1080.0,Unclassified,8.0,244.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,901.0,227.0,737.0,230.0,1065.0,223.0,"-0,03814","0,07788","-0,99623","0,00098","0,08443","-0,99643",0,0,Valid,Valid,"224,9","16,4","595,5","291,3","10,5","597,2","202,1","62,9","291,9","61,1","0,4646","0,2097","0,3660","0,2129","0,5631","0,2066",1080.0,Saccade,67.0,336.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,1053.0,245.0,0.0,0.0,1053.0,245.0,0,0,0,"-0,00421","0,09431","-0,99553",0,"3,63",Invalid,Valid,0,0,0,"291,2","10,6","597,1",0,0,"288,7","67,2","0,5562","0,2273",0,0,"0,5562","0,2273",1080.0,Saccade,67.0,336.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,883.0,329.0,736.0,356.0,1030.0,303.0,"-0,03858","0,13437","-0,99018","-0,01488","0,11949","-0,99272",0,0,Valid,Valid,"224,9","16,6","595,7","291,1","11,0","596,9","201,7","97,4","282,2","82,8","0,4535","0,3049","0,3651","0,3296","0,5419","0,2802",1080.0,Saccade,67.0,336.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,879.0,336.0,729.0,370.0,1030.0,303.0,"-0,04155","0,14021","-0,98925","-0,01458","0,11851","-0,99285",0,0,Valid,Valid,"224,8","16,7","596,0","290,9","11,7","596,1","199,8","101,2","282,2","82,8","0,4514","0,3112","0,3610","0,3423","0,5419","0,2802",1080.0,Saccade,67.0,336.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,1038.0,407.0,0.0,0.0,1038.0,407.0,0,0,0,"-0,01051","0,16456","-0,98631",0,"3,86",Invalid,Valid,0,0,0,"290,9","11,9","596,0",0,0,"284,6","111,4","0,5471","0,3768",0,0,"0,5471","0,3768",1080.0,Saccade,67.0,336.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,867.0,467.0,724.0,380.0,1010.0,554.0,"-0,04398","0,14442","-0,98854","-0,02314","0,22793","-0,97340",0,0,Valid,Valid,"224,9","16,9","596,3","290,9","12,0","596,2","198,3","104,1","276,7","151,6","0,4438","0,4325","0,3577","0,3521","0,5299","0,5130",1080.0,Saccade,67.0,336.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,853.0,554.0,696.0,554.0,1010.0,554.0,"-0,05576","0,21955","-0,97401","-0,02321","0,22777","-0,97344",0,0,Valid,Valid,"224,8","17,1","596,3","290,9","12,1","596,3","190,6","151,5","276,7","151,6","0,4353","0,5128","0,3408","0,5126","0,5298","0,5130",1080.0,Saccade,67.0,336.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,854.0,582.0,691.0,578.0,1016.0,585.0,"-0,05754","0,22970","-0,97156","-0,02024","0,24089","-0,97034","3,79","3,79",Valid,Valid,"224,7","17,2","596,4","290,9","12,2","596,4","189,4","158,2","278,5","160,2","0,4360","0,5386","0,3382","0,5352","0,5338","0,5421",1080.0,Saccade,67.0,336.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,847.0,595.0,681.0,618.0,1013.0,571.0,"-0,06161","0,24621","-0,96726","-0,02145","0,23477","-0,97182",0,0,Valid,Valid,"224,7","17,3","596,3","290,9","12,3","596,4","186,8","169,1","277,7","156,3","0,4322","0,5506","0,3323","0,5722","0,5321","0,5289",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,858.0,570.0,693.0,585.0,1023.0,554.0,"-0,05660","0,23233","-0,97099","-0,01727","0,22755","-0,97361",0,0,Valid,Valid,"224,7","17,4","596,3","290,9","12,3","596,5","189,9","160,1","280,3","151,7","0,4386","0,5276","0,3393","0,5417","0,5378","0,5134",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,1027.0,546.0,0.0,0.0,1027.0,546.0,0,0,0,"-0,01534","0,22381","-0,97451",0,"3,77",Invalid,Valid,0,0,0,"290,9","12,3","596,6",0,0,"281,5","149,4","0,5404","0,5053",0,0,"0,5404","0,5053",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,865.0,570.0,697.0,580.0,1033.0,559.0,"-0,05499","0,23004","-0,97163","-0,01256","0,22937","-0,97326",0,0,Valid,Valid,"224,7","17,6","596,3","290,9","12,4","596,7","191,0","158,8","283,2","153,0","0,4428","0,5274","0,3416","0,5373","0,5441","0,5176",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,860.0,563.0,690.0,557.0,1031.0,568.0,"-0,05817","0,22020","-0,97372","-0,01351","0,23312","-0,97236",0,0,Valid,Valid,"224,7","17,7","596,2","290,9","12,3","596,9","189,1","152,5","282,6","155,4","0,4401","0,5209","0,3374","0,5161","0,5427","0,5258",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,861.0,563.0,691.0,563.0,1031.0,563.0,"-0,05762","0,22259","-0,97321","-0,01367","0,23132","-0,97278","3,84","3,75",Valid,Valid,"224,7","17,7","596,2","290,9","12,2","597,2","189,4","154,1","282,5","154,2","0,4403","0,5216","0,3381","0,5214","0,5426","0,5217",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,870.0,552.0,703.0,556.0,1036.0,549.0,"-0,05234","0,21961","-0,97418","-0,01119","0,22514","-0,97426",0,0,Valid,Valid,"224,7","17,8","596,1","290,9","12,1","597,4","192,7","152,2","284,0","150,1","0,4456","0,5115","0,3453","0,5149","0,5459","0,5080",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,873.0,550.0,713.0,556.0,1033.0,543.0,"-0,04771","0,21960","-0,97442","-0,01272","0,22300","-0,97473",0,0,Valid,Valid,"224,7","17,8","596,1","290,9","11,9","597,8","195,5","152,2","283,1","148,7","0,4477","0,5090","0,3515","0,5149","0,5439","0,5031",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,1032.0,543.0,0.0,0.0,1032.0,543.0,0,0,0,"-0,01323","0,22314","-0,97470",0,"3,77",Invalid,Valid,0,0,0,"290,9","11,7","598,2",0,0,"282,8","148,7","0,5433","0,5030",0,0,"0,5433","0,5030",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,863.0,556.0,700.0,560.0,1026.0,552.0,"-0,05363","0,22138","-0,97371","-0,01583","0,22718","-0,97373",0,0,Valid,Valid,"224,7","17,8","596,1","290,9","11,6","598,5","191,9","153,4","281,2","151,2","0,4417","0,5152","0,3436","0,5189","0,5398","0,5115",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,859.0,568.0,695.0,578.0,1024.0,558.0,"-0,05607","0,22902","-0,97180","-0,01694","0,22970","-0,97311",0,0,Valid,Valid,"224,7","17,8","596,1","291,0","11,3","598,9","190,3","158,3","280,6","152,7","0,4393","0,5262","0,3402","0,5356","0,5383","0,5167",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,860.0,576.0,695.0,590.0,1025.0,562.0,"-0,05587","0,23385","-0,97067","-0,01646","0,23164","-0,97266","3,80","3,80",Valid,Valid,"224,7","17,7","596,3","291,0","11,1","599,4","190,4","161,4","280,9","153,9","0,4397","0,5333","0,3404","0,5460","0,5390","0,5206",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,860.0,572.0,697.0,587.0,1023.0,558.0,"-0,05497","0,23277","-0,97098","-0,01726","0,23005","-0,97303",0,0,Valid,Valid,"224,8","17,6","596,4","291,1","10,9","599,8","191,0","160,6","280,4","152,7","0,4398","0,5301","0,3417","0,5434","0,5380","0,5167",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,863.0,570.0,700.0,584.0,1026.0,556.0,"-0,05378","0,23185","-0,97126","-0,01613","0,22953","-0,97317",0,0,Valid,Valid,"224,8","17,5","596,6","291,1","10,7","600,3","191,7","159,9","281,1","152,3","0,4414","0,5281","0,3433","0,5411","0,5396","0,5152",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,866.0,574.0,708.0,592.0,1025.0,556.0,"-0,04991","0,23522","-0,97066","-0,01667","0,22972","-0,97311","3,87","3,83",Valid,Valid,"224,8","17,3","596,9","291,1","10,4","600,7","194,1","162,0","280,8","152,2","0,4437","0,5316","0,3484","0,5480","0,5389","0,5151",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,864.0,568.0,705.0,591.0,1023.0,546.0,"-0,05121","0,23487","-0,97068","-0,01735","0,22547","-0,97410",0,0,Valid,Valid,"224,8","17,1","597,2","291,2","10,2","601,1","193,3","161,6","280,5","149,4","0,4424","0,5261","0,3467","0,5469","0,5381","0,5053",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,857.0,546.0,689.0,560.0,1025.0,532.0,"-0,05836","0,22220","-0,97325","-0,01667","0,22007","-0,97534",0,0,Valid,Valid,"224,8","16,9","597,5","291,2","10,0","601,5","189,0","153,3","280,9","145,7","0,4382","0,5059","0,3372","0,5187","0,5391","0,4930",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,856.0,547.0,690.0,560.0,1023.0,535.0,"-0,05808","0,22219","-0,97327","-0,01773","0,22156","-0,97499","3,87","3,85",Valid,Valid,"224,8","16,6","598,0","291,3","9,7","601,9","189,1","153,1","280,3","146,5","0,4377","0,5069","0,3375","0,5181","0,5378","0,4958",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,845.0,545.0,672.0,550.0,1019.0,541.0,"-0,06616","0,21827","-0,97364","-0,01957","0,22406","-0,97438",0,0,Valid,Valid,"224,8","16,4","598,4","291,3","9,5","602,2","184,2","150,5","279,2","148,0","0,4310","0,5050","0,3267","0,5092","0,5354","0,5008",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,845.0,567.0,675.0,590.0,1015.0,543.0,"-0,06442","0,23543","-0,96975","-0,02110","0,22533","-0,97405",0,0,Valid,Valid,"224,8","16,1","598,8","291,3","9,3","602,5","185,0","161,4","278,3","148,7","0,4309","0,5247","0,3286","0,5462","0,5333","0,5031",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,850.0,556.0,676.0,582.0,1023.0,531.0,"-0,06392","0,23240","-0,97052","-0,01779","0,22035","-0,97526","3,90","3,76",Valid,Valid,"224,8","15,8","599,3","291,4","9,1","602,9","185,3","159,3","280,4","145,3","0,4336","0,5153","0,3292","0,5389","0,5380","0,4917",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,851.0,564.0,680.0,585.0,1022.0,542.0,"-0,06242","0,23395","-0,97024","-0,01816","0,22530","-0,97412",0,0,Valid,Valid,"224,9","15,5","599,7","291,4","8,9","603,1","186,3","160,1","280,2","148,4","0,4344","0,5219","0,3313","0,5417","0,5375","0,5022",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,849.0,563.0,677.0,586.0,1021.0,539.0,"-0,06346","0,23468","-0,97000","-0,01869","0,22406","-0,97440",0,0,Valid,Valid,"224,8","15,3","600,1","291,5","8,8","603,4","185,6","160,4","279,9","147,5","0,4333","0,5210","0,3297","0,5429","0,5369","0,4991",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,850.0,567.0,678.0,589.0,1022.0,544.0,"-0,06295","0,23601","-0,96971","-0,01865","0,22641","-0,97385","3,93","3,86",Valid,Valid,"224,8","15,0","600,6","291,5","8,6","603,6","185,9","161,2","280,0","149,0","0,4337","0,5247","0,3304","0,5454","0,5370","0,5040",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,852.0,564.0,681.0,590.0,1024.0,538.0,"-0,06176","0,23653","-0,96966","-0,01775","0,22404","-0,97442",0,0,Valid,Valid,"224,9","14,9","600,8","291,6","8,5","603,8","186,6","161,4","280,6","147,3","0,4352","0,5223","0,3320","0,5462","0,5384","0,4985",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,859.0,557.0,684.0,590.0,1034.0,523.0,"-0,06049","0,23677","-0,96968","-0,01316","0,21774","-0,97592",0,0,Valid,Valid,"224,8","14,7","601,2","291,6","8,4","604,0","187,3","161,5","283,4","143,2","0,4391","0,5154","0,3336","0,5464","0,5446","0,4844",1080.0,Fixation,217.0,96.0,859.0,562.0,"0,4391","0,5205"
Eye Tracker,16.03.2021,15:30:14.433,0,1046.0,489.0,0.0,0.0,1046.0,489.0,0,0,0,"-0,00786","0,20337","-0,97907",0,"3,84",Invalid,Valid,0,0,0,"291,6","8,2","604,2",0,0,"286,7","133,8","0,5519","0,4526",0,0,"0,5519","0,4526",1080.0,Saccade,17.0,337.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,1015.0,572.0,0.0,0.0,1015.0,572.0,0,0,0,"-0,02172","0,23837","-0,97093",0,0,Invalid,Valid,0,0,0,"291,6","8,1","604,3",0,0,"278,1","156,5","0,5330","0,5294",0,0,"0,5330","0,5294",1080.0,Saccade,17.0,337.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,51.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,51.0,0.0,0.0,0,0
